rel_time_sec,timestamp_sec,ground_truth_x_m,ground_truth_y_m,estimated_x_m,estimated_y_m,gnss_x_m,gnss_y_m,speed_kmh,position_error_m,uncertainty_m,gnss_status
10.80000000000291,33039.8,-95.15948501793031,53.41109168270253,-93.75969992273973,55.73323198704714,,,31.26,2.711408103878752,10.540515032751882,DENIED
10.900000000001455,33039.9,-96.00160435438137,53.23298049772479,-94.61610448306743,55.56353451472021,,,31.43,2.711289715162221,10.706305613985364,DENIED
11.0,33040.0,-96.85051497579263,53.021473465118795,-95.46269304335591,55.36671351987687,,,31.29,2.725105618245657,10.870379380860639,DENIED
11.099999999998545,33040.1,-97.69263431222862,52.79883448330338,-96.30651814585048,55.1426929862995,,,31.43,2.7230480548022022,11.034336941443868,DENIED
11.19999999999709,33040.2,-98.5347536486646,52.531667706232255,-97.14935819841874,54.892583663118586,,,31.65,2.737379167934622,11.198791981770077,DENIED
11.30000000000291,33040.3,-99.36329041516514,52.24223702916034,-97.99006908213796,54.61880290314543,,,31.83,2.7447772556022514,11.363816709502688,DENIED
11.400000000001455,33040.4,-100.20540975160112,51.93054245525155,-98.82891583230196,54.32392413004127,,,32.01,2.760980143189522,11.529774696089415,DENIED
11.5,33040.5,-101.04752908803711,51.59658398292392,-99.66691949690993,54.00963945322693,,,32.22,2.7800934419317036,11.697120596657049,DENIED
11.599999999998545,33040.6,-101.88285713951291,51.24036161296843,-100.50918572074222,53.677045898922366,,,32.6,2.79721351994486,11.867193314745522,DENIED
11.69999999999709,33040.7,-102.73176776093925,50.87300729301255,-101.35827375409957,53.32867029563252,,,33.04,2.8136749224565807,12.040863682420845,DENIED
11.80000000000291,33040.8,-103.5603045274247,50.48338907463784,-102.20864845623176,52.97036638380177,,,33.22,2.8305529973998014,12.217297262975721,DENIED
11.900000000001455,33040.9,-104.3956325789005,50.07150695863527,-103.06218001523533,52.605281933930755,,,33.42,2.8632344236857157,12.39713082584592,DENIED
12.0,33041.0,-105.24454320031175,49.659624842632695,-103.919093821502,52.23751165426659,,,33.57,2.8986749506253933,12.580633730757267,DENIED
12.099999999998545,33041.1,-106.10024510671337,49.2477427274211,-104.78583734007636,51.865880851119634,,,33.95,2.929558842515269,12.769273974083667,DENIED
12.19999999999709,33041.2,-106.95594701308482,48.835860611418525,-105.66031130521249,51.49183856747809,,,34.24,2.9551464922382777,12.962641915937668,DENIED
12.30000000000291,33041.3,-107.82523148940682,48.42397849541595,-106.54200959888898,51.11561605169705,,,34.51,2.981873765719647,13.160630426749526,DENIED
